Time (UTC),Open,High,Low,Close,Volume
2012.03.15 21:00:00,1.30815,1.31873,1.30497,1.31765,190318.35
2012.03.18 21:00:00,1.31753,1.32635,1.31425,1.32395,175714.83
2012.03.19 21:00:00,1.32394,1.32528,1.31728,1.32261,193026.49
2012.03.20 21:00:00,1.32266,1.3285,1.31794,1.32169,202001.9
2012.03.21 21:00:00,1.32168,1.3255,1.3136,1.32014,224527.77
2012.03.22 21:00:00,1.32015,1.32926,1.31914,1.32713,204921.94
2012.03.25 21:00:00,1.32709,1.33682,1.31926,1.33608,207217.92
2012.03.26 21:00:00,1.33608,1.33853,1.33132,1.33162,200058.66
2012.03.27 21:00:00,1.3316,1.33735,1.3278,1.33179,216736.53
2012.03.28 21:00:00,1.33178,1.33454,1.32535,1.33026,205601
2012.03.29 21:00:00,1.33026,1.33752,1.32951,1.33433,203793.74
2012.04.01 21:00:00,1.33602,1.3381,1.3279,1.33214,197477.47
2012.04.02 21:00:00,1.33214,1.33679,1.32138,1.32341,213906.61
2012.04.03 21:00:00,1.32344,1.32398,1.31079,1.3143,226550.24
2012.04.04 21:00:00,1.31431,1.3165,1.30361,1.30667,189492.31
2012.04.05 21:00:00,1.30668,1.31108,1.30544,1.30974,74937.99
2012.04.08 21:00:00,1.31025,1.3134,1.30347,1.31065,108528.59
2012.04.09 21:00:00,1.31065,1.3145,1.3055,1.30824,232476.12
2012.04.10 21:00:00,1.30824,1.31572,1.30671,1.31102,214238.4
2012.04.11 21:00:00,1.31104,1.3213,1.31028,1.31876,214097.72
2012.04.12 21:00:00,1.31885,1.32017,1.30702,1.30789,211775.76
2012.04.15 21:00:00,1.30649,1.31473,1.29967,1.31428,242443.38
2012.04.16 21:00:00,1.31429,1.31698,1.30909,1.31273,212628.98
2012.04.17 21:00:00,1.31273,1.31411,1.30585,1.31239,223842.3
2012.04.18 21:00:00,1.31239,1.31619,1.30706,1.31386,230396.41
2012.04.19 21:00:00,1.31385,1.32284,1.31295,1.32219,215004.55
2012.04.22 21:00:00,1.31838,1.3211,1.3105,1.31572,209476.84
2012.04.23 21:00:00,1.31571,1.32182,1.31455,1.31988,211914.78
2012.04.24 21:00:00,1.31982,1.32367,1.31746,1.3218,214638.19
2012.04.25 21:00:00,1.3218,1.32632,1.31999,1.32228,186602.88
2012.04.26 21:00:00,1.32227,1.32707,1.31581,1.32552,225379.37
2012.04.29 21:00:00,1.32357,1.32676,1.32087,1.32396,185353.55
2012.04.30 21:00:00,1.32396,1.32839,1.32049,1.32376,142718.38
2012.05.01 21:00:00,1.3238,1.32419,1.31259,1.31593,198745.68
2012.05.02 21:00:00,1.31596,1.31801,1.31001,1.31509,183057.64
2012.05.03 21:00:00,1.31507,1.3179,1.30809,1.30852,188669.88
2012.05.06 21:00:00,1.30128,1.30654,1.29563,1.30513,232940.1
2012.05.07 21:00:00,1.30513,1.30663,1.29832,1.30065,248642.38
2012.05.08 21:00:00,1.30065,1.30086,1.2912,1.29296,263318.8
2012.05.09 21:00:00,1.29292,1.29793,1.29252,1.29366,230939.71
2012.05.10 21:00:00,1.29368,1.29582,1.29056,1.29185,242955.77
2012.05.13 21:00:00,1.29018,1.29053,1.2822,1.28241,237249.52
2012.05.14 21:00:00,1.28241,1.28694,1.27225,1.27298,247403.18
2012.05.15 21:00:00,1.27299,1.27595,1.26819,1.27171,282479.2
2012.05.16 21:00:00,1.27171,1.275,1.26675,1.26993,262775.87
2012.05.17 21:00:00,1.26993,1.27952,1.26426,1.27833,266882.5
2012.05.20 21:00:00,1.27638,1.28246,1.27259,1.28182,238816.1
2012.05.21 21:00:00,1.28183,1.28207,1.26586,1.26841,258734.37
2012.05.22 21:00:00,1.26845,1.269,1.25458,1.25826,305040.165
2012.05.23 21:00:00,1.25836,1.26203,1.25164,1.25339,300852.59
2012.05.24 21:00:00,1.25339,1.26024,1.24991,1.2519,252270.77
2012.05.27 21:00:00,1.25758,1.2625,1.25253,1.25424,177098.1
2012.05.28 21:00:00,1.25424,1.2575,1.24617,1.25044,255216.17
2012.05.29 21:00:00,1.25044,1.25066,1.23619,1.23671,281604.68
2012.05.30 21:00:00,1.23671,1.2429,1.23372,1.23662,267600.47
2012.05.31 21:00:00,1.23662,1.2449,1.2292,1.24343,284833.86
2012.06.03 21:00:00,1.2416,1.2509,1.23866,1.25002,227630.416
2012.06.04 21:00:00,1.25002,1.25427,1.24107,1.24532,247860.84
2012.06.05 21:00:00,1.24531,1.25863,1.24415,1.25823,266779.4
2012.06.06 21:00:00,1.25824,1.26262,1.25404,1.25613,254223.38
2012.06.07 21:00:00,1.25614,1.25755,1.24364,1.25174,233254.12
2012.06.10 21:00:00,1.26426,1.26695,1.24812,1.24833,259409.65
2012.06.11 21:00:00,1.24833,1.25295,1.24433,1.2504,264267.788
2012.06.12 21:00:00,1.25046,1.26109,1.24744,1.25579,261628.7892
2012.06.13 21:00:00,1.25582,1.2637,1.25427,1.26346,253342.15
2012.06.14 21:00:00,1.26346,1.26659,1.25928,1.2644,223452.15
2012.06.17 21:00:00,1.26958,1.27487,1.25603,1.25767,267501.77
2012.06.18 21:00:00,1.25772,1.27311,1.25695,1.2686,256960.7
2012.06.19 21:00:00,1.2686,1.27417,1.26395,1.27083,257378.2
2012.06.20 21:00:00,1.27089,1.27089,1.25323,1.25412,267197.7
2012.06.21 21:00:00,1.25419,1.25841,1.25201,1.25722,220193.62
2012.06.24 21:00:00,1.25467,1.25594,1.24719,1.25049,197911.4
2012.06.25 21:00:00,1.25052,1.25313,1.24422,1.24963,222918.4
2012.06.26 21:00:00,1.24958,1.2509,1.2446,1.24697,204763.69
2012.06.27 21:00:00,1.24697,1.2525,1.24079,1.24442,247924.97
2012.06.28 21:00:00,1.24444,1.26935,1.24335,1.26634,288498.13
2012.07.01 21:00:00,1.26771,1.26805,1.2569,1.2577,218808.63
2012.07.02 21:00:00,1.2577,1.2628,1.25601,1.26087,192506.88
2012.07.03 21:00:00,1.26086,1.2609,1.25088,1.2527,152918.27
2012.07.04 21:00:00,1.25269,1.2539,1.23646,1.23925,231059.9
2012.07.05 21:00:00,1.23926,1.24017,1.22608,1.22908,221930.87
2012.07.08 21:00:00,1.22635,1.23235,1.22572,1.23134,202886.21
2012.07.09 21:00:00,1.23136,1.23346,1.2236,1.22508,217333.64
2012.07.10 21:00:00,1.22508,1.2297,1.22133,1.224,207008.21
2012.07.11 21:00:00,1.224,1.22496,1.21677,1.2204,217915.35
2012.07.12 21:00:00,1.22044,1.22557,1.21629,1.22503,203306.47
2012.07.15 21:00:00,1.22667,1.22902,1.21762,1.22737,185001.87
2012.07.16 21:00:00,1.22741,1.23158,1.21898,1.22953,227701
2012.07.17 21:00:00,1.22956,1.2307,1.22174,1.22844,222207.16
2012.07.18 21:00:00,1.22842,1.23218,1.22299,1.22822,221268.44
2012.07.19 21:00:00,1.22824,1.2284,1.21451,1.216,204796.77
2012.07.22 21:00:00,1.21202,1.21453,1.20694,1.21181,236961.44
2012.07.23 21:00:00,1.21181,1.21382,1.20425,1.206,229437.48
2012.07.24 21:00:00,1.20593,1.21685,1.20539,1.21587,241076.23
2012.07.25 21:00:00,1.21587,1.2329,1.21178,1.22844,242922.19
2012.07.26 21:00:00,1.22844,1.23905,1.22425,1.2321,261384.19
2012.07.29 21:00:00,1.2296,1.23112,1.22258,1.22608,200064.83
2012.07.30 21:00:00,1.22611,1.23303,1.22495,1.23038,205245.44
2012.07.31 21:00:00,1.23038,1.23372,1.2219,1.22263,166426.65
2012.08.01 21:00:00,1.22264,1.23907,1.21347,1.21812,227676.98
2012.08.02 21:00:00,1.21813,1.2393,1.21673,1.23902,216257.19
2012.08.05 21:00:00,1.23963,1.24438,1.23425,1.24013,193700.16
2012.08.06 21:00:00,1.24014,1.24424,1.23765,1.24,188181.3
2012.08.07 21:00:00,1.23999,1.24029,1.23276,1.23664,186935.53
2012.08.08 21:00:00,1.23663,1.23877,1.22675,1.23068,184736.55
2012.08.09 21:00:00,1.23071,1.23175,1.22422,1.22901,170320.87
2012.08.12 21:00:00,1.22904,1.23742,1.22616,1.23327,163966.75
2012.08.13 21:00:00,1.23327,1.2386,1.23176,1.23234,168075.58
2012.08.14 21:00:00,1.23242,1.2344,1.22647,1.22911,137149.62
2012.08.15 21:00:00,1.22909,1.23726,1.2257,1.23567,160915.7
2012.08.16 21:00:00,1.23567,1.2383,1.22906,1.23358,155341.88
2012.08.19 21:00:00,1.2353,1.23692,1.22959,1.23465,151705.3995
2012.08.20 21:00:00,1.23465,1.24885,1.23432,1.24735,182420.2
2012.08.21 21:00:00,1.24737,1.25388,1.2432,1.253,186911.65
2012.08.22 21:00:00,1.25302,1.25895,1.25244,1.25649,200535.2
2012.08.23 21:00:00,1.25648,1.25689,1.24851,1.25132,178429.21
2012.08.26 21:00:00,1.2512,1.25361,1.24907,1.24993,113893.3
2012.08.27 21:00:00,1.24994,1.25768,1.24661,1.25651,174548.57
2012.08.28 21:00:00,1.25652,1.25742,1.25195,1.25304,159870.55
2012.08.29 21:00:00,1.25304,1.25645,1.24888,1.25069,159424.25
2012.08.30 21:00:00,1.25069,1.26385,1.24942,1.25782,195013.3
2012.09.02 21:00:00,1.25693,1.26099,1.25608,1.25936,118336.13
2012.09.03 21:00:00,1.25934,1.26284,1.2556,1.25658,168235.77
2012.09.04 21:00:00,1.2566,1.2625,1.25024,1.26017,197985.65
2012.09.05 21:00:00,1.26016,1.26478,1.25622,1.26312,202375.31
2012.09.06 21:00:00,1.26312,1.28184,1.26275,1.28174,192644.95
2012.09.09 21:00:00,1.28085,1.28121,1.27565,1.27586,163264.9
2012.09.10 21:00:00,1.27586,1.28717,1.27558,1.28554,189576.88
2012.09.11 21:00:00,1.28554,1.29375,1.28412,1.29001,201942.42
2012.09.12 21:00:00,1.29003,1.30023,1.28777,1.2991,190711.23
2012.09.13 21:00:00,1.29909,1.31677,1.29808,1.31309,211451.51
2012.09.16 21:00:00,1.31185,1.31703,1.30842,1.31176,171193.13
2012.09.17 21:00:00,1.31175,1.31211,1.30299,1.3048,187218.73
2012.09.18 21:00:00,1.3048,1.30856,1.2994,1.30491,185784.18
2012.09.19 21:00:00,1.30491,1.30595,1.29215,1.2969,199056.42
2012.09.20 21:00:00,1.2969,1.30482,1.29562,1.29798,191921.77
2012.09.23 21:00:00,1.2976,1.29884,1.28914,1.29314,145889.5
2012.09.24 21:00:00,1.29316,1.29715,1.28878,1.29009,164734
2012.09.25 21:00:00,1.29014,1.29134,1.2836,1.28741,160895.32
2012.09.26 21:00:00,1.28737,1.2929,1.28316,1.29136,162259.52
2012.09.27 21:00:00,1.29134,1.29605,1.28393,1.28598,199470.73
2012.09.30 21:00:00,1.28468,1.29393,1.28044,1.28888,188881.63
2012.10.01 21:00:00,1.2889,1.29686,1.28807,1.292,167181.6
2012.10.02 21:00:00,1.29196,1.29375,1.28778,1.29059,170124.3
2012.10.03 21:00:00,1.29059,1.30319,1.29023,1.30184,189076.83
2012.10.04 21:00:00,1.30181,1.30721,1.29944,1.3035,169398.74
2012.10.07 21:00:00,1.30248,1.3028,1.29384,1.29689,132640.53
2012.10.08 21:00:00,1.29691,1.29914,1.28601,1.28854,183971.94
2012.10.09 21:00:00,1.28855,1.29133,1.28357,1.28759,173010.71
2012.10.10 21:00:00,1.28753,1.2952,1.28267,1.29279,173624.22
2012.10.11 21:00:00,1.29279,1.29912,1.29231,1.29539,158436.2
2012.10.14 21:00:00,1.29535,1.29792,1.28913,1.29492,159932.41
2012.10.15 21:00:00,1.29492,1.30615,1.29433,1.3054,177478.17
2012.10.16 21:00:00,1.30541,1.31392,1.30535,1.31193,186130.94
2012.10.17 21:00:00,1.31195,1.31291,1.30562,1.30671,167240.47
2012.10.18 21:00:00,1.30671,1.30775,1.30134,1.3023,148113.25
2012.10.21 21:00:00,1.30196,1.3084,1.30165,1.30602,150034.41
2012.10.22 21:00:00,1.30601,1.3076,1.29526,1.29869,171793.58
2012.10.23 21:00:00,1.29871,1.29976,1.29212,1.29741,167955.54
2012.10.24 21:00:00,1.29742,1.30238,1.29276,1.29341,176233.1
2012.10.25 21:00:00,1.29344,1.29569,1.28839,1.29412,182527.38
2012.10.28 21:00:00,1.29404,1.29477,1.28861,1.29047,119654.87
2012.10.29 21:00:00,1.29051,1.2984,1.28866,1.29608,124121.59
2012.10.30 21:00:00,1.29613,1.30208,1.2947,1.29604,171822.55
2012.10.31 21:00:00,1.29603,1.29831,1.29251,1.29433,151396.86
2012.11.01 21:00:00,1.29434,1.29514,1.2822,1.28355,185302.56
2012.11.04 22:00:00,1.28189,1.28432,1.27681,1.27966,159361.63
2012.11.05 22:00:00,1.27966,1.28271,1.27643,1.28146,163919.53
2012.11.06 22:00:00,1.28147,1.2877,1.2737,1.27719,231874.99
2012.11.07 22:00:00,1.27718,1.27812,1.27179,1.27472,191120.55
2012.11.08 22:00:00,1.27472,1.27905,1.26904,1.27114,197446.19
2012.11.11 22:00:00,1.27115,1.27395,1.26982,1.271,128376.14
2012.11.12 22:00:00,1.271,1.27281,1.2662,1.27043,181580.4
2012.11.13 22:00:00,1.27043,1.2775,1.27015,1.27359,180160.85
2012.11.14 22:00:00,1.27359,1.28026,1.2718,1.27813,179414.9
2012.11.15 22:00:00,1.27813,1.27853,1.2691,1.27447,175171.48
2012.11.18 22:00:00,1.27486,1.28209,1.27409,1.28138,153426.16
2012.11.19 22:00:00,1.28139,1.28292,1.27656,1.28172,155203.28
2012.11.20 22:00:00,1.28172,1.28323,1.2737,1.28297,144217.53
2012.11.21 22:00:00,1.28297,1.28988,1.28271,1.28862,115737.99
2012.11.22 22:00:00,1.28866,1.29917,1.2869,1.29759,125716.95
2012.11.25 22:00:00,1.29674,1.29847,1.29448,1.29722,125577.52
2012.11.26 22:00:00,1.2972,1.30089,1.2916,1.29431,157546.17
2012.11.27 22:00:00,1.29431,1.2955,1.28807,1.29531,160004.35
2012.11.28 22:00:00,1.2953,1.30129,1.29395,1.29794,139781.12
2012.11.29 22:00:00,1.2979,1.3028,1.29688,1.29869,154222.87
2012.12.02 22:00:00,1.29827,1.30763,1.29827,1.30542,146463.46
2012.12.03 22:00:00,1.30543,1.3109,1.30465,1.30945,146992.97
2012.12.04 22:00:00,1.30946,1.31274,1.30607,1.30679,160003.42
2012.12.05 22:00:00,1.30685,1.3087,1.29509,1.29686,164391.96
2012.12.06 22:00:00,1.29685,1.29731,1.288,1.29286,152080.69
2012.12.09 22:00:00,1.28893,1.2947,1.28865,1.29412,128287.45
2012.12.10 22:00:00,1.29412,1.30155,1.29294,1.30056,132522.9
2012.12.11 22:00:00,1.30056,1.30972,1.29966,1.30744,145343.7
2012.12.12 22:00:00,1.30742,1.31007,1.30417,1.3078,149017.27
2012.12.13 22:00:00,1.30776,1.31731,1.3067,1.31635,153286.62
2012.12.16 22:00:00,1.31662,1.31885,1.31447,1.3165,137117.53
2012.12.17 22:00:00,1.31649,1.32381,1.31568,1.32291,131022.1
2012.12.18 22:00:00,1.32292,1.33088,1.32242,1.32278,159672.93
2012.12.19 22:00:00,1.32271,1.32951,1.31896,1.32446,162813.15
2012.12.20 22:00:00,1.32446,1.32531,1.31591,1.31886,178635.35
2012.12.23 22:00:00,1.31737,1.3234,1.3172,1.31869,88201.69
2012.12.24 22:00:00,1.31877,1.32061,1.31716,1.31807,18020.7
2012.12.25 22:00:00,1.31825,1.3254,1.31719,1.3225,87372.79
2012.12.26 22:00:00,1.32249,1.32841,1.32019,1.32381,129822.58
2012.12.27 22:00:00,1.32383,1.32571,1.31665,1.32178,123255.78
2012.12.30 22:00:00,1.32143,1.32353,1.31743,1.31946,114941.92
2012.12.31 22:00:00,1.31947,1.32017,1.31916,1.31968,1246.9
2013.01.01 22:00:00,1.31988,1.33003,1.31577,1.31864,178454.74
2013.01.02 22:00:00,1.31864,1.31908,1.30472,1.30495,173144.5
2013.01.03 22:00:00,1.30495,1.309,1.29982,1.30693,177795.21
2013.01.06 22:00:00,1.30767,1.312,1.30172,1.31176,161406.18
2013.01.07 22:00:00,1.31176,1.31404,1.30574,1.30817,169577.8
2013.01.08 22:00:00,1.30817,1.30963,1.30375,1.30648,165461.73
2013.01.09 22:00:00,1.30652,1.32733,1.30393,1.32723,185317.71
2013.01.10 22:00:00,1.32723,1.33659,1.32489,1.33433,189453.8
2013.01.13 22:00:00,1.33619,1.34044,1.33365,1.3381,164935.84
2013.01.14 22:00:00,1.3381,1.3394,1.32724,1.33056,175260.43
2013.01.15 22:00:00,1.33056,1.33251,1.32572,1.32894,164848.96
2013.01.16 22:00:00,1.32894,1.3388,1.32703,1.33765,169002.44
2013.01.17 22:00:00,1.33766,1.33985,1.32808,1.33192,176207.12
2013.01.20 22:00:00,1.33114,1.33328,1.33002,1.33143,91795.2
2013.01.21 22:00:00,1.33146,1.3372,1.32674,1.33225,180366.46
2013.01.22 22:00:00,1.3323,1.33551,1.32659,1.33181,150577.26
2013.01.23 22:00:00,1.33181,1.33931,1.32868,1.33779,176678.74
2013.01.24 22:00:00,1.33788,1.348,1.33504,1.34601,191510.92
2013.01.27 22:00:00,1.34665,1.34773,1.34251,1.3456,153795.13
2013.01.28 22:00:00,1.34562,1.3498,1.34147,1.34924,176645.79
2013.01.29 22:00:00,1.34924,1.35881,1.34826,1.35679,172966.59
2013.01.30 22:00:00,1.35673,1.35932,1.35415,1.35783,162578.39
2013.01.31 22:00:00,1.35777,1.37112,1.35743,1.36413,213724.92
2013.02.03 22:00:00,1.36543,1.3659,1.35056,1.35143,170600.25
2013.02.04 22:00:00,1.3514,1.35977,1.34589,1.3584,199267.52
2013.02.05 22:00:00,1.3584,1.35968,1.34958,1.35234,183494.3
2013.02.06 22:00:00,1.35236,1.35775,1.33709,1.33977,204356.3
2013.02.07 22:00:00,1.33979,1.34294,1.3354,1.33665,169624.37
2013.02.10 22:00:00,1.33687,1.3428,1.33575,1.34064,143577.33
2013.02.11 22:00:00,1.34064,1.34766,1.33645,1.34542,152140.18
2013.02.12 22:00:00,1.34556,1.352,1.34269,1.34527,144578
2013.02.13 22:00:00,1.34524,1.34558,1.33156,1.33631,144841.28
2013.02.14 22:00:00,1.33636,1.3394,1.33068,1.3363,153498.57
2013.02.17 22:00:00,1.33507,1.33798,1.33219,1.33515,104284.94
2013.02.18 22:00:00,1.33519,1.33958,1.33295,1.33892,132670.49
2013.02.19 22:00:00,1.33883,1.34348,1.32719,1.32809,176490.7
2013.02.20 22:00:00,1.3281,1.32901,1.31617,1.31903,188685.7
2013.02.21 22:00:00,1.31903,1.3245,1.31456,1.31919,155821.31
2013.02.24 22:00:00,1.32166,1.33175,1.30486,1.30631,217762.46
2013.02.25 22:00:00,1.30631,1.31195,1.30188,1.30613,254852.69
2013.02.26 22:00:00,1.30613,1.31469,1.30419,1.31376,210095.45
2013.02.27 22:00:00,1.31378,1.31622,1.30537,1.30567,184725.99
2013.02.28 22:00:00,1.30568,1.31015,1.29672,1.30198,195565.4
2013.03.03 22:00:00,1.30141,1.30316,1.29828,1.30263,143279.46
2013.03.04 22:00:00,1.30263,1.3076,1.30115,1.30516,154814.8
2013.03.05 22:00:00,1.30516,1.30709,1.29652,1.2967,141431.48
2013.03.06 22:00:00,1.29673,1.3119,1.29667,1.31072,179377.28
2013.03.07 22:00:00,1.31072,1.31347,1.29556,1.3006,176941.11
2013.03.10 21:00:00,1.29887,1.30536,1.29799,1.30464,135330.44
2013.03.11 21:00:00,1.30471,1.3075,1.2992,1.30342,170006.91
2013.03.12 21:00:00,1.30343,1.30654,1.29243,1.29617,169941.88
2013.03.13 21:00:00,1.29616,1.30304,1.29117,1.30052,200302.84
2013.03.14 21:00:00,1.30052,1.31062,1.29999,1.30755,189432.72
2013.03.17 21:00:00,1.29087,1.29945,1.28824,1.29565,230180.9
2013.03.18 21:00:00,1.29567,1.29701,1.28469,1.28823,250910.85
2013.03.19 21:00:00,1.28831,1.29741,1.28571,1.29326,258913.78
2013.03.20 21:00:00,1.29326,1.29554,1.28804,1.28993,278663.9
2013.03.21 21:00:00,1.28992,1.30077,1.28886,1.29886,248267.61
2013.03.24 21:00:00,1.29478,1.30481,1.28344,1.28533,295621.26
2013.03.25 21:00:00,1.28531,1.28891,1.28315,1.28614,244066.95
2013.03.26 21:00:00,1.28615,1.2867,1.27542,1.27808,257369.86
2013.03.27 21:00:00,1.27806,1.28445,1.27559,1.28174,227978.67
2013.03.28 21:00:00,1.28177,1.28375,1.27958,1.28194,63165.64
2013.03.31 21:00:00,1.28079,1.2867,1.27719,1.28491,106106.36
2013.04.01 21:00:00,1.28485,1.28782,1.28099,1.28206,220943.59
2013.04.02 21:00:00,1.28208,1.28644,1.27901,1.28499,206553.57
2013.04.03 21:00:00,1.28499,1.2949,1.27473,1.29365,265651.68
2013.04.04 21:00:00,1.29366,1.30393,1.2901,1.29947,254137.53
2013.04.07 21:00:00,1.29736,1.30369,1.29688,1.3009,214479.74
2013.04.08 21:00:00,1.30088,1.31029,1.3006,1.3083,242857.9
2013.04.09 21:00:00,1.30831,1.31221,1.30528,1.30705,212204.79
2013.04.10 21:00:00,1.30704,1.31389,1.30441,1.31013,222987.28
2013.04.11 21:00:00,1.31013,1.31268,1.30387,1.31117,230672.57
2013.04.14 21:00:00,1.31169,1.3117,1.30227,1.30361,264958.6
2013.04.15 21:00:00,1.30351,1.3202,1.30298,1.31781,283619.26
2013.04.16 21:00:00,1.3178,1.32,1.30019,1.30326,287525.87
2013.04.17 21:00:00,1.30327,1.30964,1.30214,1.30519,272699.59
2013.04.18 21:00:00,1.30517,1.31275,1.30463,1.3053,238252.93
2013.04.21 21:00:00,1.3079,1.30841,1.30155,1.30674,189701.58
2013.04.22 21:00:00,1.30672,1.30827,1.29732,1.30003,243317.17
2013.04.23 21:00:00,1.29992,1.30334,1.29615,1.30166,217228.66
2013.04.24 21:00:00,1.30164,1.30935,1.29902,1.30114,224494.93
2013.04.25 21:00:00,1.30115,1.30477,1.29918,1.30278,220741.4
2013.04.28 21:00:00,1.30519,1.31161,1.30321,1.30994,190457.97
2013.04.29 21:00:00,1.30999,1.31862,1.30565,1.3169,215342.45
2013.04.30 21:00:00,1.31688,1.32429,1.31612,1.31817,178572.65
2013.05.01 21:00:00,1.31815,1.32156,1.30387,1.30654,244204.2
2013.05.02 21:00:00,1.30655,1.31568,1.30355,1.31158,204160.29
2013.05.05 21:00:00,1.31244,1.31402,1.30541,1.30767,117907.9
2013.05.06 21:00:00,1.30766,1.31323,1.30683,1.30794,170723.93
2013.05.07 21:00:00,1.30796,1.31948,1.3073,1.31533,187134.34
2013.05.08 21:00:00,1.31533,1.31774,1.30106,1.30428,205941.57
2013.05.09 21:00:00,1.3043,1.30512,1.29356,1.29904,255263.58
2013.05.12 21:00:00,1.29728,1.29974,1.2942,1.29754,199365.45
2013.05.13 21:00:00,1.29754,1.30295,1.29193,1.29213,238452.98
2013.05.14 21:00:00,1.29213,1.29427,1.28435,1.28869,232147.68
2013.05.15 21:00:00,1.28868,1.29303,1.28468,1.28815,226720.99
2013.05.16 21:00:00,1.28814,1.28901,1.27968,1.28383,205199.9
2013.05.19 21:00:00,1.28429,1.29013,1.28197,1.28825,161492.82
2013.05.20 21:00:00,1.28824,1.2933,1.28416,1.29064,215358.12
2013.05.21 21:00:00,1.29068,1.2998,1.28339,1.28583,267451.12
2013.05.22 21:00:00,1.28584,1.29541,1.2822,1.29338,282883.62
2013.05.23 21:00:00,1.29338,1.29933,1.29047,1.29328,221611.5
2013.05.26 21:00:00,1.29353,1.29489,1.29162,1.29297,84638.73
2013.05.27 21:00:00,1.29297,1.29474,1.285,1.28563,226319.4
2013.05.28 21:00:00,1.28561,1.29763,1.28384,1.29419,252658.1
2013.05.29 21:00:00,1.2943,1.30621,1.29339,1.30488,248205.99
2013.05.30 21:00:00,1.30496,1.30599,1.29445,1.29956,224635.57
2013.06.02 21:00:00,1.29959,1.3108,1.29557,1.3077,206889.41
2013.06.03 21:00:00,1.30777,1.31018,1.30426,1.30815,237594.17
2013.06.04 21:00:00,1.30818,1.31155,1.30535,1.30932,279570.2
2013.06.05 21:00:00,1.30931,1.33062,1.30752,1.32466,314003.79
2013.06.06 21:00:00,1.32468,1.32855,1.31922,1.3219,308861.47
2013.06.09 21:00:00,1.31934,1.32694,1.31777,1.32574,238207.31
2013.06.10 21:00:00,1.32575,1.33175,1.32323,1.33144,310608.24
2013.06.11 21:00:00,1.33144,1.336,1.32659,1.33384,275806.11
2013.06.12 21:00:00,1.33392,1.33907,1.32789,1.33767,308536.1
2013.06.13 21:00:00,1.33771,1.33773,1.32949,1.3347,245457.1
2013.06.16 21:00:00,1.33494,1.3382,1.33189,1.33671,164587.4
2013.06.17 21:00:00,1.33669,1.34164,1.33262,1.33933,214031.72
2013.06.18 21:00:00,1.33931,1.3417,1.32625,1.3295,185592.78
2013.06.19 21:00:00,1.3295,1.33025,1.31616,1.32205,261142.16
2013.06.20 21:00:00,1.32206,1.32545,1.30989,1.31234,207074.31
2013.06.23 21:00:00,1.30919,1.31441,1.30595,1.31206,208786.96
2013.06.24 21:00:00,1.31208,1.31514,1.30653,1.30815,198187.98
2013.06.25 21:00:00,1.30815,1.30875,1.2985,1.30126,199001.62
2013.06.26 21:00:00,1.30126,1.30553,1.30004,1.3039,185747.53
2013.06.27 21:00:00,1.3039,1.31036,1.29915,1.30099,191707.7
2013.06.30 21:00:00,1.30163,1.30672,1.30057,1.30645,136617.82
2013.07.01 21:00:00,1.3064,1.30786,1.29641,1.29788,174325.71
2013.07.02 21:00:00,1.29791,1.30293,1.29235,1.30099,197042.11
2013.07.03 21:00:00,1.3011,1.30235,1.28834,1.29143,146767.4
2013.07.04 21:00:00,1.29142,1.29175,1.28067,1.28307,193212.3
2013.07.07 21:00:00,1.28124,1.28823,1.28119,1.28707,143723.19
2013.07.08 21:00:00,1.28708,1.28984,1.27556,1.27818,196505.63
2013.07.09 21:00:00,1.27816,1.2984,1.27652,1.29781,204609.35
2013.07.10 21:00:00,1.29786,1.32071,1.29639,1.30975,279605.4
2013.07.11 21:00:00,1.30975,1.31005,1.29998,1.30682,177811.16
2013.07.14 21:00:00,1.30791,1.30803,1.29936,1.30625,165379.76
2013.07.15 21:00:00,1.30626,1.3175,1.30532,1.31628,197483.14
2013.07.16 21:00:00,1.31629,1.31775,1.30836,1.31256,218000.43
2013.07.17 21:00:00,1.31261,1.3128,1.30669,1.31097,177354.19
2013.07.18 21:00:00,1.31097,1.31536,1.30895,1.31429,166225.59
2013.07.21 21:00:00,1.31395,1.3218,1.3137,1.31854,159706.68
2013.07.22 21:00:00,1.31861,1.32389,1.31638,1.32236,178018.27
2013.07.23 21:00:00,1.32236,1.32565,1.3177,1.32013,218088.77
2013.07.24 21:00:00,1.32009,1.32961,1.3166,1.32774,206462.26
2013.07.25 21:00:00,1.32772,1.3297,1.3253,1.3279,176355.28
2013.07.28 21:00:00,1.32874,1.32953,1.32393,1.32618,342053.82
2013.07.29 21:00:00,1.32625,1.3302,1.32347,1.32628,372948.36
2013.07.30 21:00:00,1.32629,1.33451,1.32148,1.33033,422816.79
2013.07.31 21:00:00,1.33036,1.3311,1.3195,1.32071,252116.45
2013.08.01 21:00:00,1.32073,1.32942,1.31895,1.32808,188684.41
2013.08.04 21:00:00,1.32841,1.33005,1.32332,1.32586,172917.2
2013.08.05 21:00:00,1.32587,1.33235,1.32464,1.33051,170109.57
2013.08.06 21:00:00,1.33051,1.3346,1.3266,1.33364,192689.52
2013.08.07 21:00:00,1.33359,1.3401,1.33282,1.33815,183563.27
2013.08.08 21:00:00,1.33808,1.3391,1.33332,1.33416,146479.88
2013.08.11 21:00:00,1.33225,1.33441,1.32776,1.32998,139992.16
2013.08.12 21:00:00,1.32998,1.33176,1.32338,1.32626,191081.66
